Matricule,Date,OTP,Ordre,Reseau,Operation,Pos.Trav.,Composante d'activite,Categorie absence/presence,Heure
411973,03.05.2018,,,4166007,20,PSIM,,,0.6
411973,04.05.2018,,,4166007,20,PSIM,,,0.6
411973,05.05.2018,,,4166007,20,PSIM,,,0.6
411973,06.05.2018,,,4166007,20,PSIM,,,0.6
411973,07.05.2018,,,4166007,20,PSIM,,,0.6
411973,08.05.2018,,,4166007,20,PSIM,,,0.6
411973,09.05.2018,,,4166007,20,PSIM,,,0.6
411973,10.05.2018,,,4166007,20,PSIM,,,0.6
411973,11.05.2018,,,4166007,20,PSIM,,,0.6
411973,01.05.2018,,,4166004,250,PSIM,,,0.171875
411973,02.05.2018,,,4166004,250,PSIM,,,1.1
411973,03.05.2018,,,4166004,250,PSIM,,,1.1
411973,04.05.2018,,,4166004,250,PSIM,,,1.1
411973,05.05.2018,,,4166004,250,PSIM,,,1.1
411973,06.05.2018,,,4166004,250,PSIM,,,1.1
411973,07.05.2018,,,4166004,250,PSIM,,,1.1
411973,08.05.2018,,,4166004,250,PSIM,,,1.1
411973,09.05.2018,,,4166004,250,PSIM,,,1.1
411973,10.05.2018,,,4166004,250,PSIM,,,1.1
411973,11.05.2018,,,4166004,250,PSIM,,,1.1
411973,01.05.2018,,,4165955,20,PSIM,,,0.9375
411973,02.05.2018,,,4165955,20,PSIM,,,0.8
411973,03.05.2018,,,4165955,20,PSIM,,,0.8
411973,04.05.2018,,,4165955,20,PSIM,,,0.8
411973,05.05.2018,,,4165955,20,PSIM,,,0.8
411973,06.05.2018,,,4165955,20,PSIM,,,0.8
411973,07.05.2018,,,4165955,20,PSIM,,,0.8
411973,08.05.2018,,,4165955,20,PSIM,,,0.8
411973,09.05.2018,,,4165955,20,PSIM,,,0.8
411973,10.05.2018,,,4165955,20,PSIM,,,0.8
411973,11.05.2018,,,4165955,20,PSIM,,,0.8
411973,01.05.2018,,,4166968,310,PSIM,,,0.46875
411973,02.05.2018,,,4166968,310,PSIM,,,0.4
411973,03.05.2018,,,4166968,310,PSIM,,,0.4
411973,04.05.2018,,,4166968,310,PSIM,,,0.4
411973,05.05.2018,,,4166968,310,PSIM,,,0.4
411973,06.05.2018,,,4166968,310,PSIM,,,0.4
411973,07.05.2018,,,4166968,310,PSIM,,,0.4
411973,08.05.2018,,,4166968,310,PSIM,,,0.4
411973,09.05.2018,,,4166968,310,PSIM,,,0.4
411973,10.05.2018,,,4166968,310,PSIM,,,0.4
411973,11.05.2018,,,4166968,310,PSIM,,,0.4
411973,01.05.2018,,,4166010,20,PSIM,,,0.46875
411973,02.05.2018,,,4166010,20,PSIM,,,0.4
411973,03.05.2018,,,4166010,20,PSIM,,,0.4
411973,04.05.2018,,,4166010,20,PSIM,,,0.4
411973,05.05.2018,,,4166010,20,PSIM,,,0.4
411973,06.05.2018,,,4166010,20,PSIM,,,0.4
411973,07.05.2018,,,4166010,20,PSIM,,,0.4
411973,08.05.2018,,,4166010,20,PSIM,,,0.4
411973,09.05.2018,,,4166010,20,PSIM,,,0.4
411973,10.05.2018,,,4166010,20,PSIM,,,0.4
411973,11.05.2018,,,4166010,20,PSIM,,,0.4
411973,01.05.2018,,,4167505,310,PSIM,,,0.703125
411973,02.05.2018,,,4167505,310,PSIM,,,0.6
411973,03.05.2018,,,4167505,310,PSIM,,,0.6
411973,04.05.2018,,,4167505,310,PSIM,,,0.6
411973,05.05.2018,,,4167505,310,PSIM,,,0.6
411973,06.05.2018,,,4167505,310,PSIM,,,0.6
411973,07.05.2018,,,4167505,310,PSIM,,,0.6
411973,08.05.2018,,,4167505,310,PSIM,,,0.6
411973,09.05.2018,,,4167505,310,PSIM,,,0.6
411973,10.05.2018,,,4167505,310,PSIM,,,0.6
411973,11.05.2018,,,4167505,310,PSIM,,,0.6
411973,01.05.2018,,,4167009,250,PSIM,,,0.234375
411973,02.05.2018,,,4167009,250,PSIM,,,0.2
411973,03.05.2018,,,4167009,250,PSIM,,,0.2
411973,04.05.2018,,,4167009,250,PSIM,,,0.2
411973,05.05.2018,,,4167009,250,PSIM,,,0.2
411973,06.05.2018,,,4167009,250,PSIM,,,0.2
411973,07.05.2018,,,4167009,250,PSIM,,,0.2
411973,08.05.2018,,,4167009,250,PSIM,,,0.2
411973,09.05.2018,,,4167009,250,PSIM,,,0.2
411973,10.05.2018,,,4167009,250,PSIM,,,0.2
411973,11.05.2018,,,4167009,250,PSIM,,,0.2
411973,01.05.2018,,,4165958,20,PSIM,,,0.234375
411973,02.05.2018,,,4165958,20,PSIM,,,0.2
411973,03.05.2018,,,4165958,20,PSIM,,,0.2
411973,04.05.2018,,,4165958,20,PSIM,,,0.2
411973,05.05.2018,,,4165958,20,PSIM,,,0.2
411973,06.05.2018,,,4165958,20,PSIM,,,0.2
411973,07.05.2018,,,4165958,20,PSIM,,,0.2
411973,08.05.2018,,,4165958,20,PSIM,,,0.2
411973,09.05.2018,,,4165958,20,PSIM,,,0.2
411973,10.05.2018,,,4165958,20,PSIM,,,0.2
411973,11.05.2018,,,4165958,20,PSIM,,,0.2
411973,01.05.2018,,,4167729,250,PSIM,,,0.234375
411973,02.05.2018,,,4167729,250,PSIM,,,0.2
411973,03.05.2018,,,4167729,250,PSIM,,,0.2
411973,04.05.2018,,,4167729,250,PSIM,,,0.2
411973,05.05.2018,,,4167729,250,PSIM,,,0.2
411973,06.05.2018,,,4167729,250,PSIM,,,0.2
411973,07.05.2018,,,4167729,250,PSIM,,,0.2
411973,08.05.2018,,,4167729,250,PSIM,,,0.2
411973,09.05.2018,,,4167729,250,PSIM,,,0.2
411973,10.05.2018,,,4167729,250,PSIM,,,0.2
411973,11.05.2018,,,4167729,250,PSIM,,,0.2
411973,01.05.2018,,,4171123,10,PSIM,,,0.9375
411973,02.05.2018,,,4171123,10,PSIM,,,0.8
411973,03.05.2018,,,4171123,10,PSIM,,,0.8
411973,04.05.2018,,,4171123,10,PSIM,,,0.8
411973,05.05.2018,,,4171123,10,PSIM,,,0.8
411973,06.05.2018,,,4171123,10,PSIM,,,0.8
411973,07.05.2018,,,4171123,10,PSIM,,,0.8
411973,08.05.2018,,,4171123,10,PSIM,,,0.8
411973,09.05.2018,,,4171123,10,PSIM,,,0.8
411973,10.05.2018,,,4171123,10,PSIM,,,0.8
411973,11.05.2018,,,4171123,10,PSIM,,,0.8
411986,01.05.2018,,,4177516,10,PSIM,,,0.722222222222221
411986,02.05.2018,,,4177516,10,PSIM,,,1.9
411986,03.05.2018,,,4177516,10,PSIM,,,1.9
411986,04.05.2018,,,4177516,10,PSIM,,,1.9
411986,05.05.2018,,,4177516,10,PSIM,,,1.9
411986,06.05.2018,,,4177516,10,PSIM,,,1.9
411986,07.05.2018,,,4177516,10,PSIM,,,1.9
411986,08.05.2018,,,4177516,10,PSIM,,,1.9
411986,09.05.2018,,,4177516,10,PSIM,,,1.9
411986,10.05.2018,,,4177516,10,PSIM,,,1.9
411986,11.05.2018,,,4177516,10,PSIM,,,1.9
411986,01.05.2018,,,4166960,210,PSIM,,,0.888888888888888
411986,02.05.2018,,,4166960,210,PSIM,,,0.7
411986,03.05.2018,,,4166960,210,PSIM,,,0.7
411986,04.05.2018,,,4166960,210,PSIM,,,0.7
411986,05.05.2018,,,4166960,210,PSIM,,,0.7
411986,06.05.2018,,,4166960,210,PSIM,,,0.7
411986,07.05.2018,,,4166960,210,PSIM,,,0.7
411986,08.05.2018,,,4166960,210,PSIM,,,0.7
411986,09.05.2018,,,4166960,210,PSIM,,,0.7
411986,10.05.2018,,,4166960,210,PSIM,,,0.7
411986,11.05.2018,,,4166960,210,PSIM,,,0.7
411986,01.05.2018,,,4166960,190,PSIM,,,0.5
411986,02.05.2018,,,4166960,190,PSIM,,,3.5
411986,03.05.2018,,,4166960,190,PSIM,,,3.5
411986,04.05.2018,,,4166960,190,PSIM,,,3.5
411986,05.05.2018,,,4166960,190,PSIM,,,3.5
411986,06.05.2018,,,4166960,190,PSIM,,,3.5
411986,07.05.2018,,,4166960,190,PSIM,,,3.5
411986,08.05.2018,,,4166960,190,PSIM,,,3.5
411986,09.05.2018,,,4166960,190,PSIM,,,3.5
411986,10.05.2018,,,4166960,190,PSIM,,,3.5
411986,11.05.2018,,,4166960,190,PSIM,,,3.5
411986,01.05.2018,,,4166975,20,PSIM,,,0.888888888888888
411986,02.05.2018,,,4166975,20,PSIM,,,0.7
411986,03.05.2018,,,4166975,20,PSIM,,,0.7
411986,04.05.2018,,,4166975,20,PSIM,,,0.7
411986,05.05.2018,,,4166975,20,PSIM,,,0.7
411986,06.05.2018,,,4166975,20,PSIM,,,0.7
411986,07.05.2018,,,4166975,20,PSIM,,,0.7
411986,08.05.2018,,,4166975,20,PSIM,,,0.7
411986,09.05.2018,,,4166975,20,PSIM,,,0.7
411986,10.05.2018,,,4166975,20,PSIM,,,0.7
411986,11.05.2018,,,4166975,20,PSIM,,,0.7
411986,01.05.2018,,,4166960,200,PSIM,,,0.666666666666664
411986,02.05.2018,,,4166960,200,PSIM,,,2.3
411986,03.05.2018,,,4166960,200,PSIM,,,2.3
411986,04.05.2018,,,4166960,200,PSIM,,,2.3
411986,05.05.2018,,,4166960,200,PSIM,,,2.3
411986,06.05.2018,,,4166960,200,PSIM,,,2.3
411986,07.05.2018,,,4166960,200,PSIM,,,2.3
411986,08.05.2018,,,4166960,200,PSIM,,,2.3
411986,09.05.2018,,,4166960,200,PSIM,,,2.3
411986,10.05.2018,,,4166960,200,PSIM,,,2.3
411986,11.05.2018,,,4166960,200,PSIM,,,2.3
411986,01.05.2018,,,4171123,10,PSIM,,,0.5
411986,02.05.2018,,,4171123,10,PSIM,,,3.5
411986,03.05.2018,,,4171123,10,PSIM,,,3.5
411986,04.05.2018,,,4171123,10,PSIM,,,3.5
411986,05.05.2018,,,4171123,10,PSIM,,,3.5
411986,06.05.2018,,,4171123,10,PSIM,,,3.5
411986,07.05.2018,,,4171123,10,PSIM,,,3.5
411986,08.05.2018,,,4171123,10,PSIM,,,3.5
411986,09.05.2018,,,4171123,10,PSIM,,,3.5
411986,10.05.2018,,,4171123,10,PSIM,,,3.5
411986,11.05.2018,,,4171123,10,PSIM,,,3.5
411986,01.05.2018,,,4166960,20,PSIM,,,0.888888888888888
411986,02.05.2018,,,4166960,20,PSIM,,,0.7
411986,03.05.2018,,,4166960,20,PSIM,,,0.7
411986,04.05.2018,,,4166960,20,PSIM,,,0.7
411986,05.05.2018,,,4166960,20,PSIM,,,0.7
411986,06.05.2018,,,4166960,20,PSIM,,,0.7
411986,07.05.2018,,,4166960,20,PSIM,,,0.7
411986,08.05.2018,,,4166960,20,PSIM,,,0.7
411986,09.05.2018,,,4166960,20,PSIM,,,0.7
411986,10.05.2018,,,4166960,20,PSIM,,,0.7
411986,11.05.2018,,,4166960,20,PSIM,,,0.7
411986,01.05.2018,,,4166004,290,PSIM,,,0.944444444444444
411986,02.05.2018,,,4166004,290,PSIM,,,0.3
411986,03.05.2018,,,4166004,290,PSIM,,,0.3
411986,04.05.2018,,,4166004,290,PSIM,,,0.3
411986,05.05.2018,,,4166004,290,PSIM,,,0.3
411986,06.05.2018,,,4166004,290,PSIM,,,0.3
411986,07.05.2018,,,4166004,290,PSIM,,,0.3
411986,08.05.2018,,,4166004,290,PSIM,,,0.3
411986,09.05.2018,,,4166004,290,PSIM,,,0.3
411986,10.05.2018,,,4166004,290,PSIM,,,0.3
411986,11.05.2018,,,4166004,290,PSIM,,,0.3
411989,01.05.2018,,,4167505,240,PSIM,,,0.600000000000001
411989,02.05.2018,,,4167505,240,PSIM,,,2.8
411989,03.05.2018,,,4167505,240,PSIM,,,2.8
411989,04.05.2018,,,4167505,240,PSIM,,,2.8
411989,05.05.2018,,,4167505,240,PSIM,,,2.8
411989,06.05.2018,,,4167505,240,PSIM,,,2.8
411989,07.05.2018,,,4167505,240,PSIM,,,2.8
411989,08.05.2018,,,4167505,240,PSIM,,,2.8
411989,09.05.2018,,,4167505,240,PSIM,,,2.8
411989,10.05.2018,,,4167505,240,PSIM,,,2.8
411989,11.05.2018,,,4167505,240,PSIM,,,2.8
411989,01.05.2018,,,4166971,240,PSIM,,,0.0100000000000016
411989,02.05.2018,,,4166971,240,PSIM,,,1
411989,03.05.2018,,,4166971,240,PSIM,,,1
411989,04.05.2018,,,4166971,240,PSIM,,,1
411989,05.05.2018,,,4166971,240,PSIM,,,1
411989,06.05.2018,,,4166971,240,PSIM,,,1
411989,07.05.2018,,,4166971,240,PSIM,,,1
411989,08.05.2018,,,4166971,240,PSIM,,,1
411989,09.05.2018,,,4166971,240,PSIM,,,1
411989,10.05.2018,,,4166971,240,PSIM,,,1
411989,11.05.2018,,,4166971,240,PSIM,,,1
411989,01.05.2018,,,4167009,240,PSIM,,,0.44
411989,02.05.2018,,,4167009,240,PSIM,,,1.1
411989,03.05.2018,,,4167009,240,PSIM,,,1.1
411989,04.05.2018,,,4167009,240,PSIM,,,1.1
411989,05.05.2018,,,4167009,240,PSIM,,,1.1
411989,06.05.2018,,,4167009,240,PSIM,,,1.1
411989,07.05.2018,,,4167009,240,PSIM,,,1.1
411989,08.05.2018,,,4167009,240,PSIM,,,1.1
411989,09.05.2018,,,4167009,240,PSIM,,,1.1
411989,10.05.2018,,,4167009,240,PSIM,,,1.1
411989,11.05.2018,,,4167009,240,PSIM,,,1.1
411989,01.05.2018,,,4166013,240,PSIM,,,0.600000000000001
411989,02.05.2018,,,4166013,240,PSIM,,,2.8
411989,03.05.2018,,,4166013,240,PSIM,,,2.8
411989,04.05.2018,,,4166013,240,PSIM,,,2.8
411989,05.05.2018,,,4166013,240,PSIM,,,2.8
411989,06.05.2018,,,4166013,240,PSIM,,,2.8
411989,07.05.2018,,,4166013,240,PSIM,,,2.8
411989,08.05.2018,,,4166013,240,PSIM,,,2.8
411989,09.05.2018,,,4166013,240,PSIM,,,2.8
411989,10.05.2018,,,4166013,240,PSIM,,,2.8
411989,11.05.2018,,,4166013,240,PSIM,,,2.8
411989,01.05.2018,,,4166010,240,PSIM,,,0.0100000000000016
411989,02.05.2018,,,4166010,240,PSIM,,,1
411989,03.05.2018,,,4166010,240,PSIM,,,1
411989,04.05.2018,,,4166010,240,PSIM,,,1
411989,05.05.2018,,,4166010,240,PSIM,,,1
411989,06.05.2018,,,4166010,240,PSIM,,,1
411989,07.05.2018,,,4166010,240,PSIM,,,1
411989,08.05.2018,,,4166010,240,PSIM,,,1
411989,09.05.2018,,,4166010,240,PSIM,,,1
411989,10.05.2018,,,4166010,240,PSIM,,,1
411989,11.05.2018,,,4166010,240,PSIM,,,1
411989,01.05.2018,,,4165955,240,PSIM,,,0.44
411989,02.05.2018,,,4165955,240,PSIM,,,1.1
411989,03.05.2018,,,4165955,240,PSIM,,,1.1
411989,04.05.2018,,,4165955,240,PSIM,,,1.1
411989,05.05.2018,,,4165955,240,PSIM,,,1.1
411989,06.05.2018,,,4165955,240,PSIM,,,1.1
411989,07.05.2018,,,4165955,240,PSIM,,,1.1
411989,08.05.2018,,,4165955,240,PSIM,,,1.1
411989,09.05.2018,,,4165955,240,PSIM,,,1.1
411989,10.05.2018,,,4165955,240,PSIM,,,1.1
411989,11.05.2018,,,4165955,240,PSIM,,,1.1
411989,01.05.2018,,,4169717,240,PSIM,,,0.44
411989,02.05.2018,,,4169717,240,PSIM,,,1.1
411989,03.05.2018,,,4169717,240,PSIM,,,1.1
411989,04.05.2018,,,4169717,240,PSIM,,,1.1
411989,05.05.2018,,,4169717,240,PSIM,,,1.1
411989,06.05.2018,,,4169717,240,PSIM,,,1.1
411989,07.05.2018,,,4169717,240,PSIM,,,1.1
411989,08.05.2018,,,4169717,240,PSIM,,,1.1
411989,09.05.2018,,,4169717,240,PSIM,,,1.1
411989,10.05.2018,,,4169717,240,PSIM,,,1.1
411989,11.05.2018,,,4169717,240,PSIM,,,1.1
411989,01.05.2018,,,4166004,240,PSIM,,,0.460000000000001
411989,02.05.2018,,,4166004,240,PSIM,,,3.1
411989,03.05.2018,,,4166004,240,PSIM,,,3.1
411989,04.05.2018,,,4166004,240,PSIM,,,3.1
411989,05.05.2018,,,4166004,240,PSIM,,,3.1
411989,06.05.2018,,,4166004,240,PSIM,,,3.1
411989,07.05.2018,,,4166004,240,PSIM,,,3.1
411989,08.05.2018,,,4166004,240,PSIM,,,3.1
411989,09.05.2018,,,4166004,240,PSIM,,,3.1
411989,10.05.2018,,,4166004,240,PSIM,,,3.1
411989,11.05.2018,,,4166004,240,PSIM,,,3.1
511601,01.05.2018,,,4167501,140,PSIM,,,0
511601,02.05.2018,,,4167501,140,PSIM,,,15
511601,03.05.2018,,,4167501,140,PSIM,,,15
511601,04.05.2018,,,4167501,140,PSIM,,,15
511601,05.05.2018,,,4167501,140,PSIM,,,15
511601,06.05.2018,,,4167501,140,PSIM,,,15
511601,07.05.2018,,,4167501,140,PSIM,,,15
511601,08.05.2018,,,4167501,140,PSIM,,,15
511601,09.05.2018,,,4167501,140,PSIM,,,15
511601,10.05.2018,,,4167501,140,PSIM,,,15
511601,11.05.2018,,,4167501,140,PSIM,,,15
511601,01.05.2018,,,4167501,160,PSIM,,,0
511601,02.05.2018,,,4167501,160,PSIM,,,0.8
511601,03.05.2018,,,4167501,160,PSIM,,,0.8
511601,04.05.2018,,,4167501,160,PSIM,,,0.8
511601,05.05.2018,,,4167501,160,PSIM,,,0.8
511601,06.05.2018,,,4167501,160,PSIM,,,0.8
511601,07.05.2018,,,4167501,160,PSIM,,,0.8
511601,08.05.2018,,,4167501,160,PSIM,,,0.8
511601,09.05.2018,,,4167501,160,PSIM,,,0.8
511601,10.05.2018,,,4167501,160,PSIM,,,0.8
511601,11.05.2018,,,4167501,160,PSIM,,,0.8
511601,01.05.2018,,,4167501,290,PSIM,,,0
511601,02.05.2018,,,4167501,290,PSIM,,,0.2
511601,03.05.2018,,,4167501,290,PSIM,,,0.2
511601,04.05.2018,,,4167501,290,PSIM,,,0.2
511601,05.05.2018,,,4167501,290,PSIM,,,0.2
511601,06.05.2018,,,4167501,290,PSIM,,,0.2
511601,07.05.2018,,,4167501,290,PSIM,,,0.2
511601,08.05.2018,,,4167501,290,PSIM,,,0.2
511601,09.05.2018,,,4167501,290,PSIM,,,0.2
511601,10.05.2018,,,4167501,290,PSIM,,,0.2
511601,11.05.2018,,,4167501,290,PSIM,,,0.2
511471,01.05.2018,,,4167729,330,PSIM,,,0
511471,02.05.2018,,,4167729,330,PSIM,,,0.6
511471,03.05.2018,,,4167729,330,PSIM,,,0.6
511471,04.05.2018,,,4167729,330,PSIM,,,0.6
511471,05.05.2018,,,4167729,330,PSIM,,,0.6
511471,06.05.2018,,,4167729,330,PSIM,,,0.6
511471,07.05.2018,,,4167729,330,PSIM,,,0.6
511471,08.05.2018,,,4167729,330,PSIM,,,0.6
511471,09.05.2018,,,4167729,330,PSIM,,,0.6
511471,10.05.2018,,,4167729,330,PSIM,,,0.6
511471,11.05.2018,,,4167729,330,PSIM,,,0.6
511471,01.05.2018,,,4167009,20,PSIM,,,0
511471,02.05.2018,,,4167009,20,PSIM,,,7.6
511471,03.05.2018,,,4167009,20,PSIM,,,7.6
511471,04.05.2018,,,4167009,20,PSIM,,,7.6
511471,05.05.2018,,,4167009,20,PSIM,,,7.6
511471,06.05.2018,,,4167009,20,PSIM,,,7.6
511471,07.05.2018,,,4167009,20,PSIM,,,7.6
511471,08.05.2018,,,4167009,20,PSIM,,,7.6
511471,09.05.2018,,,4167009,20,PSIM,,,7.6
511471,10.05.2018,,,4167009,20,PSIM,,,7.6
511471,11.05.2018,,,4167009,20,PSIM,,,7.6
511471,01.05.2018,,,4165955,20,PSIM,,,0
511471,02.05.2018,,,4165955,20,PSIM,,,1.8
511471,03.05.2018,,,4165955,20,PSIM,,,1.8
511471,04.05.2018,,,4165955,20,PSIM,,,1.8
511471,05.05.2018,,,4165955,20,PSIM,,,1.8
511471,06.05.2018,,,4165955,20,PSIM,,,1.8
511471,07.05.2018,,,4165955,20,PSIM,,,1.8
511471,08.05.2018,,,4165955,20,PSIM,,,1.8
511471,09.05.2018,,,4165955,20,PSIM,,,1.8
511471,10.05.2018,,,4165955,20,PSIM,,,1.8
511471,11.05.2018,,,4165955,20,PSIM,,,1.8
511471,01.05.2018,,,4167009,130,PSIM,,,0
511471,02.05.2018,,,4167009,130,PSIM,,,0.8
511471,03.05.2018,,,4167009,130,PSIM,,,0.8
511471,04.05.2018,,,4167009,130,PSIM,,,0.8
511471,05.05.2018,,,4167009,130,PSIM,,,0.8
511471,06.05.2018,,,4167009,130,PSIM,,,0.8
511471,07.05.2018,,,4167009,130,PSIM,,,0.8
511471,08.05.2018,,,4167009,130,PSIM,,,0.8
511471,09.05.2018,,,4167009,130,PSIM,,,0.8
511471,10.05.2018,,,4167009,130,PSIM,,,0.8
511471,11.05.2018,,,4167009,130,PSIM,,,0.8
511471,01.05.2018,,,4167009,250,PSIM,,,0
511471,02.05.2018,,,4167009,250,PSIM,,,2
511471,03.05.2018,,,4167009,250,PSIM,,,2
511471,04.05.2018,,,4167009,250,PSIM,,,2
511471,05.05.2018,,,4167009,250,PSIM,,,2
511471,06.05.2018,,,4167009,250,PSIM,,,2
511471,07.05.2018,,,4167009,250,PSIM,,,2
511471,08.05.2018,,,4167009,250,PSIM,,,2
511471,09.05.2018,,,4167009,250,PSIM,,,2
511471,10.05.2018,,,4167009,250,PSIM,,,2
511471,11.05.2018,,,4167009,250,PSIM,,,2
511473,01.05.2018,,,4166004,190,PSIM,,,0
511473,02.05.2018,,,4166004,190,PSIM,,,2.6
511473,03.05.2018,,,4166004,190,PSIM,,,2.6
511473,04.05.2018,,,4166004,190,PSIM,,,2.6
511473,05.05.2018,,,4166004,190,PSIM,,,2.6
511473,06.05.2018,,,4166004,190,PSIM,,,2.6
511473,07.05.2018,,,4166004,190,PSIM,,,2.6
511473,08.05.2018,,,4166004,190,PSIM,,,2.6
511473,09.05.2018,,,4166004,190,PSIM,,,2.6
511473,10.05.2018,,,4166004,190,PSIM,,,2.6
511473,11.05.2018,,,4166004,190,PSIM,,,2.6
511473,01.05.2018,,,4166004,200,PSIM,,,0
511473,02.05.2018,,,4166004,200,PSIM,,,8
511473,03.05.2018,,,4166004,200,PSIM,,,8
511473,04.05.2018,,,4166004,200,PSIM,,,8
511473,05.05.2018,,,4166004,200,PSIM,,,8
511473,06.05.2018,,,4166004,200,PSIM,,,8
511473,07.05.2018,,,4166004,200,PSIM,,,8
511473,08.05.2018,,,4166004,200,PSIM,,,8
511473,09.05.2018,,,4166004,200,PSIM,,,8
511473,10.05.2018,,,4166004,200,PSIM,,,8
511473,11.05.2018,,,4166004,200,PSIM,,,8
511473,01.05.2018,,,4166004,180,PSIM,,,0
511473,02.05.2018,,,4166004,180,PSIM,,,0.6
511473,03.05.2018,,,4166004,180,PSIM,,,0.6
511473,04.05.2018,,,4166004,180,PSIM,,,0.6
511473,05.05.2018,,,4166004,180,PSIM,,,0.6
511473,06.05.2018,,,4166004,180,PSIM,,,0.6
511473,07.05.2018,,,4166004,180,PSIM,,,0.6
511473,08.05.2018,,,4166004,180,PSIM,,,0.6
511473,09.05.2018,,,4166004,180,PSIM,,,0.6
511473,10.05.2018,,,4166004,180,PSIM,,,0.6
511473,11.05.2018,,,4166004,180,PSIM,,,0.6
511472,01.05.2018,,,4166004,180,PSIM,,,0.0555555555555571
511472,02.05.2018,,,4166004,180,PSIM,,,3.3
511472,03.05.2018,,,4166004,180,PSIM,,,3.3
511472,04.05.2018,,,4166004,180,PSIM,,,3.3
511472,05.05.2018,,,4166004,180,PSIM,,,3.3
511472,06.05.2018,,,4166004,180,PSIM,,,3.3
511472,07.05.2018,,,4166004,180,PSIM,,,3.3
511472,08.05.2018,,,4166004,180,PSIM,,,3.3
511472,09.05.2018,,,4166004,180,PSIM,,,3.3
511472,10.05.2018,,,4166004,180,PSIM,,,3.3
511472,11.05.2018,,,4166004,180,PSIM,,,3.3
511472,01.05.2018,,,4166004,190,PSIM,,,0.166666666666668
511472,02.05.2018,,,4166004,190,PSIM,,,2.9
511472,03.05.2018,,,4166004,190,PSIM,,,2.9
511472,04.05.2018,,,4166004,190,PSIM,,,2.9
511472,05.05.2018,,,4166004,190,PSIM,,,2.9
511472,06.05.2018,,,4166004,190,PSIM,,,2.9
511472,07.05.2018,,,4166004,190,PSIM,,,2.9
511472,08.05.2018,,,4166004,190,PSIM,,,2.9
511472,09.05.2018,,,4166004,190,PSIM,,,2.9
511472,10.05.2018,,,4166004,190,PSIM,,,2.9
511472,11.05.2018,,,4166004,190,PSIM,,,2.9
511472,01.05.2018,,,4167501,140,PSIM,,,0.888888888888889
511472,02.05.2018,,,4167501,140,PSIM,,,0.3
511472,03.05.2018,,,4167501,140,PSIM,,,0.3
511472,04.05.2018,,,4167501,140,PSIM,,,0.3
511472,05.05.2018,,,4167501,140,PSIM,,,0.3
511472,06.05.2018,,,4167501,140,PSIM,,,0.3
511472,07.05.2018,,,4167501,140,PSIM,,,0.3
511472,08.05.2018,,,4167501,140,PSIM,,,0.3
511472,09.05.2018,,,4167501,140,PSIM,,,0.3
511472,10.05.2018,,,4167501,140,PSIM,,,0.3
511472,11.05.2018,,,4167501,140,PSIM,,,0.3
511472,01.05.2018,,,4167501,330,PSIM,,,0.888888888888886
511472,02.05.2018,,,4167501,330,PSIM,,,7.3
511472,03.05.2018,,,4167501,330,PSIM,,,7.3
511472,04.05.2018,,,4167501,330,PSIM,,,7.3
511472,05.05.2018,,,4167501,330,PSIM,,,7.3
511472,06.05.2018,,,4167501,330,PSIM,,,7.3
511472,07.05.2018,,,4167501,330,PSIM,,,7.3
511472,08.05.2018,,,4167501,330,PSIM,,,7.3
511472,09.05.2018,,,4167501,330,PSIM,,,7.3
511472,10.05.2018,,,4167501,330,PSIM,,,7.3
511472,11.05.2018,,,4167501,330,PSIM,,,7.3
511474,01.05.2018,,,4169717,20,PSIM,,,0
511474,02.05.2018,,,4169717,20,PSIM,,,11.4
511474,03.05.2018,,,4169717,20,PSIM,,,11.4
511474,04.05.2018,,,4169717,20,PSIM,,,11.4
511474,05.05.2018,,,4169717,20,PSIM,,,11.4
511474,06.05.2018,,,4169717,20,PSIM,,,11.4
511474,07.05.2018,,,4169717,20,PSIM,,,11.4
511474,08.05.2018,,,4169717,20,PSIM,,,11.4
511474,09.05.2018,,,4169717,20,PSIM,,,11.4
511474,10.05.2018,,,4169717,20,PSIM,,,11.4
511474,11.05.2018,,,4169717,20,PSIM,,,11.4
511474,01.05.2018,,,4166004,190,PSIM,,,0
511474,02.05.2018,,,4166004,190,PSIM,,,0.6
511474,03.05.2018,,,4166004,190,PSIM,,,0.6
511474,04.05.2018,,,4166004,190,PSIM,,,0.6
511474,05.05.2018,,,4166004,190,PSIM,,,0.6
511474,06.05.2018,,,4166004,190,PSIM,,,0.6
511474,07.05.2018,,,4166004,190,PSIM,,,0.6
511474,08.05.2018,,,4166004,190,PSIM,,,0.6
511474,09.05.2018,,,4166004,190,PSIM,,,0.6
511474,10.05.2018,,,4166004,190,PSIM,,,0.6
511474,11.05.2018,,,4166004,190,PSIM,,,0.6
511474,01.05.2018,,,4177019,10,PSIM,,,0
511474,02.05.2018,,,4177019,10,PSIM,,,0.8
511474,03.05.2018,,,4177019,10,PSIM,,,0.8
511474,04.05.2018,,,4177019,10,PSIM,,,0.8
511474,05.05.2018,,,4177019,10,PSIM,,,0.8
511474,06.05.2018,,,4177019,10,PSIM,,,0.8
511474,07.05.2018,,,4177019,10,PSIM,,,0.8
511474,08.05.2018,,,4177019,10,PSIM,,,0.8
511474,09.05.2018,,,4177019,10,PSIM,,,0.8
511474,10.05.2018,,,4177019,10,PSIM,,,0.8
511474,11.05.2018,,,4177019,10,PSIM,,,0.8
